Time,PH,Temperature,Pressure_Raw,Pressure_Clean
160850.4,7.622,37.023,106.962,106.962
160851.6,7.622,37.158,106.938,106.938
160852.8,7.622,36.998,107.094,107.094
160854.0,7.622,36.998,107.083,107.083
160855.19999999998,7.622,37.158,107.046,107.046
160856.4,7.973,37.109,107.243,107.243
160857.6,8.605,37.023,107.325,107.325
160858.8,8.746,36.998,107.874,107.325
160860.0,8.395,37.121,108.07,107.325
160861.19999999998,8.535,37.121,107.48,107.48
160862.4,8.746,36.998,107.465,107.465
160863.6,8.043,37.121,107.237,107.237
160864.8,8.957,37.121,107.209,107.209
160866.0,8.324,37.084,107.336,107.336
160867.19999999998,8.324,37.035,107.175,107.175
160868.4,8.324,36.998,107.329,107.329
160869.6,8.324,36.998,107.226,107.226
160870.8,8.324,37.035,107.139,107.139
160872.0,8.395,37.121,107.173,107.173
160873.19999999998,8.324,37.121,107.006,107.006
160874.4,8.395,37.121,106.938,106.938
160875.6,8.395,37.121,107.093,107.093
160876.8,8.395,36.998,106.995,106.995
160878.0,8.395,37.121,106.846,106.846
160879.19999999998,8.395,37.121,107.233,107.233
160880.4,8.395,36.998,106.828,106.828
160881.6,8.324,37.084,106.945,106.846
160882.8,8.324,36.974,107.131,106.846
160884.0,8.324,37.023,106.838,106.838
160885.19999999998,8.324,37.121,106.782,106.782
160886.4,8.324,37.084,107.029,106.812
160887.6,8.324,37.035,106.812,106.812
160888.8,8.324,37.084,106.798,106.798
160890.0,8.324,36.998,106.613,106.798
160891.19999999998,8.324,37.121,106.631,106.798
160892.4,8.395,37.121,106.571,106.801
160893.6,9.097,37.121,106.826,106.826
160894.8,9.167,37.121,106.723,106.723
160896.0,9.378,36.974,106.849,106.849
160897.19999999998,9.167,37.121,107.026,106.844
160898.4,9.237,37.011,106.801,106.801
160899.6,9.308,36.998,106.844,106.844
160900.8,8.957,37.121,106.994,106.994
160902.0,9.308,36.998,107.075,107.075
160903.19999999998,9.308,37.121,107.173,107.173
160904.4,9.308,37.121,107.739,107.739
160905.6,9.308,37.109,108.234,108.234
160906.8,9.308,37.121,109.144,109.144
160908.0,9.097,37.121,109.027,109.027
160909.19999999998,9.097,37.121,108.71,108.71
160910.4,9.097,37.084,108.468,108.468
160911.6,9.097,37.121,108.296,108.296
160912.8,9.097,37.084,107.952,107.952
160914.0,8.957,37.121,107.201,107.201
160915.19999999998,8.957,37.121,106.946,106.946
160916.4,9.167,36.998,106.756,106.756
160917.6,9.167,36.998,106.648,106.648
160918.8,9.167,36.998,106.561,106.561
160920.0,9.167,37.121,106.591,106.591
160921.19999999998,9.167,37.121,106.691,106.691
160922.4,8.957,37.121,106.73,106.73
160923.6,9.167,36.998,106.66,106.66
160924.8,9.167,36.998,106.82,106.82
160926.0,9.308,36.998,106.867,106.867
160927.19999999998,9.097,37.121,106.619,106.619
160928.4,9.097,37.109,106.705,106.705
160929.6,9.097,37.121,106.798,106.798
160930.8,9.097,37.121,106.902,106.902
160932.0,8.957,37.121,106.85,106.85
160933.19999999998,9.308,36.974,106.928,106.928
160934.4,9.308,37.121,107.984,107.984
160935.6,9.308,37.121,108.42,108.42
160936.8,9.378,36.998,108.312,108.312
160938.0,9.308,36.998,108.28,108.28
160939.19999999998,9.308,37.121,108.376,108.376
160940.4,9.308,37.121,108.38,108.38
160941.6,9.308,36.974,107.964,107.964
160942.8,8.957,37.121,107.612,107.612
160944.0,9.308,36.998,107.031,107.031
160945.19999999998,9.308,37.084,106.742,106.742
160946.4,9.237,36.998,106.453,106.453
160947.6,9.308,36.998,106.322,106.322
160948.8,8.957,37.121,106.112,106.469
160950.0,9.308,36.974,106.49,106.49
160951.19999999998,9.378,36.974,106.415,106.415
160952.4,9.378,37.121,106.519,106.469
160953.6,9.308,36.998,106.469,106.469
160954.8,9.308,36.998,106.459,106.459
160956.0,9.167,37.011,106.459,106.459
160957.19999999998,9.167,37.109,107.064,107.064
160958.4,9.308,36.998,107.059,107.059
160959.6,9.308,37.121,107.878,107.878
160960.8,9.237,37.121,106.964,106.964
160962.0,9.308,36.998,108.384,108.384
160963.19999999998,9.308,36.998,107.799,107.799
160964.4,9.308,37.109,108.202,108.202
160965.6,8.957,37.121,108.887,108.887
160966.8,9.167,36.998,108.332,107.799
160968.0,9.167,37.121,108.46,107.799
160969.19999999998,9.097,37.121,107.779,107.779
160970.4,9.237,36.998,104.908,107.779
160971.6,9.308,36.998,107.78,107.78
160972.8,9.167,36.998,107.78,107.78
160974.0,9.448,36.998,105.674,107.78
160975.19999999998,9.448,37.121,107.687,107.687
160976.4,9.448,36.998,107.302,107.302
160977.6,9.448,37.109,107.291,107.291
160978.8,9.448,37.121,108.156,108.156
160980.0,9.448,36.974,108.405,108.405
160981.19999999998,9.448,37.121,108.674,108.674
160982.4,9.448,37.121,109.727,109.727
160983.6,9.448,36.998,109.392,109.392
160984.8,9.308,37.072,110.042,110.042
160986.0,9.308,37.121,110.198,110.198
160987.19999999998,9.308,37.121,109.691,109.691
160988.4,8.957,37.121,108.842,108.842
160989.6,9.308,36.998,108.545,108.545
160990.8,9.308,36.998,108.112,108.112
160992.0,9.448,36.998,107.66,107.66
160993.19999999998,9.237,36.998,107.592,107.592
160994.4,9.237,37.121,107.261,107.261
160995.6,9.308,37.035,107.131,107.131
160996.8,8.957,37.121,107.049,107.049
160998.0,9.308,36.998,106.923,106.923
160999.19999999998,9.308,37.121,107.053,107.053
161000.4,9.308,37.121,106.858,106.858
161001.6,8.957,37.121,106.834,106.834
161002.8,9.308,36.974,106.972,106.972
161004.0,8.957,37.121,106.687,106.687
161005.19999999998,9.237,37.121,106.563,106.563
161006.4,8.465,37.121,106.651,106.651
161007.6,8.465,37.121,106.579,106.579
161008.8,8.465,37.121,106.591,106.591
161010.0,8.465,36.998,106.708,106.708
161011.19999999998,8.465,37.06,106.652,106.652
161012.4,8.605,37.084,106.738,106.738
161013.6,8.605,37.121,106.782,106.782
161014.8,8.465,37.121,106.83,106.83
161016.0,8.465,37.121,106.599,106.599
161017.19999999998,8.465,37.121,106.607,106.83
161018.4,8.605,37.109,106.837,106.837
161019.6,8.324,37.121,106.878,106.878
161020.8,8.324,37.121,106.922,106.922
161022.0,8.465,37.121,106.719,106.892
161023.19999999998,8.465,36.974,106.892,106.892
161024.4,8.465,37.121,106.954,106.954
161025.6,8.465,36.974,106.916,106.916
161026.8,8.465,37.023,106.998,106.998
161028.0,8.465,37.121,107.225,107.225
161029.19999999998,8.465,37.121,107.368,107.368
161030.4,8.465,37.121,107.755,107.755
161031.6,8.465,36.974,107.913,107.913
161032.8,8.605,37.121,108.859,108.859
161034.0,8.465,37.121,108.859,108.859
161035.19999999998,9.448,36.974,108.951,108.951
161036.4,9.308,37.072,108.755,108.755
161037.6,9.378,36.998,108.304,108.304
161038.8,9.308,37.121,107.925,107.925
161040.0,9.308,37.121,108.152,108.152
161041.19999999998,9.308,37.121,107.851,107.851
161042.4,9.308,37.121,107.707,107.707
161043.6,9.308,37.011,108.277,108.277
161044.8,9.448,37.035,108.188,108.188
161046.0,9.448,37.121,107.933,107.933
161047.19999999998,9.308,37.035,108.168,108.168
161048.4,9.308,37.121,107.855,107.855
161049.6,9.308,37.109,107.658,107.658
161050.8,9.378,36.998,107.584,107.584
161052.0,9.308,37.121,107.592,107.592
161053.19999999998,9.308,37.035,107.589,107.589
161054.4,9.308,37.121,107.707,107.707
161055.6,9.308,37.121,107.707,107.707
161056.8,9.378,36.998,107.063,107.063
161058.0,9.448,36.974,107.482,107.482
161059.19999999998,9.448,36.974,107.418,107.418
161060.4,9.448,36.974,107.139,107.139
161061.6,9.448,36.974,107.482,107.482
161062.8,9.308,36.974,107.884,107.884
161064.0,9.378,36.974,108.264,108.264
161065.19999999998,9.448,36.974,108.606,108.606
161066.4,9.448,37.084,107.956,107.956
161067.6,9.448,36.974,107.601,107.601
161068.8,9.448,37.084,107.396,107.396
161070.0,8.957,37.121,107.233,107.233
161071.19999999998,8.957,37.121,107.117,107.117
161072.4,8.957,37.121,107.237,107.237
161073.6,9.167,36.998,107.226,107.226
161074.8,9.167,37.121,106.699,106.699
161076.0,9.167,36.974,106.554,106.554
161077.19999999998,9.167,37.109,106.522,106.522
161078.4,9.167,37.121,108.525,106.522
161079.6,9.167,37.121,108.525,106.522
161080.8,9.167,37.121,108.525,106.522
161082.0,9.237,37.121,109.888,106.522
161083.19999999998,9.167,37.121,109.812,106.522
161084.4,9.167,37.121,109.212,106.522
161085.6,9.167,37.121,110.66,106.522
161086.8,9.167,36.974,110.429,106.522
161088.0,9.097,36.998,109.666,106.522
161089.19999999998,9.097,37.121,108.678,106.522
161090.4,9.308,37.035,107.605,106.522
161091.6,9.308,37.121,106.547,106.522
161092.8,9.308,37.121,106.523,106.523
161094.0,9.167,37.121,106.523,106.523
161095.19999999998,9.167,36.998,106.537,106.537
161096.4,8.957,37.121,106.388,106.388
161097.6,8.957,37.121,106.487,106.487
161098.8,9.308,36.974,106.462,106.462
161100.0,9.237,37.121,106.443,106.443
161101.19999999998,9.237,37.109,106.443,106.443
161102.4,9.237,37.121,106.479,106.479
161103.6,9.378,36.949,106.511,106.511
161104.8,9.027,36.998,106.409,106.409
161106.0,9.027,37.121,106.471,106.471
161107.19999999998,9.308,37.121,106.583,106.583
161108.4,9.308,37.121,106.563,106.563
161109.6,9.308,37.121,106.655,106.655
161110.8,9.308,37.035,106.752,106.752
161112.0,9.448,36.974,106.709,106.709
161113.19999999998,8.957,37.121,106.667,106.667
161114.4,8.957,37.121,106.643,106.643
161115.6,8.957,37.121,106.615,106.615
161116.8,9.378,37.121,106.615,106.615
161118.0,9.308,37.121,106.555,106.555
161119.19999999998,9.308,37.121,106.567,106.567
161120.4,8.465,37.121,106.635,106.635
161121.6,8.465,37.121,106.727,106.727
161122.8,8.465,37.121,106.727,106.727
161124.0,8.605,37.121,106.727,106.727
161125.19999999998,8.324,37.121,106.699,106.699
161126.4,8.886,37.084,106.77,106.77
161127.6,8.465,37.121,106.754,106.754
161128.8,8.465,36.974,102.906,106.754
161130.0,8.465,36.974,107.415,107.415
161131.19999999998,8.465,37.121,107.321,107.321
161132.4,8.465,37.121,107.807,106.922
161133.6,8.465,37.121,107.807,106.922
161134.8,8.465,37.121,107.807,106.922
161136.0,8.465,37.121,106.922,106.922
161137.19999999998,8.605,37.121,106.922,106.922
161138.4,8.957,37.121,106.922,106.922
161139.6,8.957,36.974,107.199,107.199
161140.8,9.308,36.974,106.807,106.807
161142.0,9.097,37.121,106.794,106.794
161143.19999999998,9.308,37.048,106.463,106.463
161144.4,9.308,36.998,106.31,106.31
161145.6,9.308,36.998,106.254,106.254
161146.8,9.237,37.121,106.268,106.268
161148.0,9.448,36.974,106.267,106.267
161149.19999999998,9.308,37.121,106.132,106.132
161150.4,9.237,37.121,106.368,106.368
161151.6,9.237,37.121,106.396,106.396
161152.8,9.308,37.121,106.523,106.523
161154.0,9.308,37.121,106.571,106.571
161155.19999999998,9.448,36.974,106.506,106.506
161156.4,8.957,37.121,106.443,106.443
161157.6,8.957,37.121,106.392,106.392
161158.8,8.957,37.121,106.408,106.408
161160.0,9.308,37.121,106.364,106.364
161161.19999999998,9.378,36.998,106.429,106.429
161162.4,9.378,37.121,106.415,106.415
161163.6,9.378,37.121,106.451,106.451
161164.8,9.378,37.121,106.455,106.455
161166.0,9.378,37.121,106.539,106.539
161167.19999999998,9.378,37.109,106.837,106.837
161168.4,9.097,37.035,106.864,106.864
161169.6,8.886,37.084,107.041,107.041
161170.8,9.308,37.097,106.999,106.999
161172.0,9.308,37.121,106.954,106.954
161173.19999999998,9.308,37.121,107.145,107.145
161174.4,9.308,37.121,107.145,107.145
161175.6,9.448,36.998,107.21,107.21
161176.8,9.448,37.035,107.847,107.847
161178.0,9.448,36.998,107.561,107.561
161179.19999999998,9.448,37.121,109.88,107.561
161180.4,9.448,36.998,107.724,107.724
161181.6,9.378,36.998,106.429,106.429
161182.8,9.448,36.998,106.322,106.322
161184.0,9.237,37.121,106.81,106.81
161185.19999999998,9.448,36.974,106.665,106.665
161186.4,9.448,36.998,106.756,106.756
161187.6,9.378,37.121,106.543,106.543
161188.8,9.378,37.121,106.459,106.459
161190.0,9.448,37.072,106.525,106.525
161191.19999999998,8.957,37.121,106.408,106.408
161192.4,8.605,37.121,106.467,106.467
161193.6,8.605,37.121,106.411,106.411
161194.8,9.448,37.023,106.432,106.432
161196.0,8.605,37.121,106.543,106.543
161197.19999999998,8.605,37.121,106.591,106.591
161198.4,9.448,37.121,106.499,106.499
161199.6,9.378,37.121,106.579,106.579
161200.8,9.378,37.121,106.376,106.499
161202.0,9.448,36.998,106.477,106.477
161203.19999999998,9.378,37.121,106.515,106.515
161204.4,8.957,37.121,106.491,106.491
161205.6,8.957,37.121,106.483,106.483
161206.8,8.957,37.121,106.635,106.635
161208.0,8.957,37.023,106.603,106.603
161209.19999999998,9.237,37.121,106.547,106.547
161210.4,9.729,36.974,106.693,106.693
161211.6,9.729,36.974,106.331,106.331
161212.8,9.659,36.998,106.306,106.306
161214.0,8.886,37.084,106.615,106.615
161215.19999999998,9.237,37.121,106.328,106.328
161216.4,8.886,37.109,106.773,106.773
161217.6,8.957,37.121,107.823,107.823
161218.8,8.957,37.121,108.641,108.641
161220.0,8.605,37.121,108.501,108.501
161221.19999999998,8.605,36.974,109.104,109.104
161222.4,8.324,37.121,109.241,109.241
161223.6,8.324,37.121,109.361,109.361
161224.8,8.605,37.109,109.878,109.878
161226.0,8.465,37.121,110.68,110.68
161227.19999999998,8.465,37.121,110.889,110.889
161228.4,8.957,37.121,109.872,109.872
161229.6,8.957,37.121,108.113,108.113
161230.8,8.957,37.121,106.882,106.882
161232.0,9.448,36.998,106.708,106.708
161233.19999999998,9.167,37.121,106.938,106.938
161234.4,8.746,37.084,107.412,107.412
161235.6,8.605,37.121,107.711,107.711
161236.8,8.605,37.121,107.871,107.871
161238.0,8.605,37.121,107.835,107.835
161239.19999999998,8.605,37.035,107.863,107.863
161240.4,8.957,37.121,107.668,107.668
161241.6,8.746,37.035,107.613,107.613
161242.8,8.957,37.121,107.349,107.349
161244.0,9.448,36.998,106.461,107.169
161245.19999999998,9.448,37.121,107.169,107.169
161246.4,8.746,37.121,107.065,107.065
161247.6,8.605,37.121,107.073,107.073
161248.8,9.448,36.998,106.991,106.991
161250.0,9.448,37.121,106.838,106.838
161251.19999999998,9.589,36.974,106.984,106.984
161252.4,9.589,37.121,106.902,106.902
161253.6,9.237,37.121,106.846,106.846
161254.8,9.87,37.121,106.918,106.918
161256.0,9.448,37.121,106.842,106.842
161257.19999999998,9.448,37.121,107.042,107.042
161258.4,9.448,37.035,107.131,107.131
161259.6,9.448,36.998,106.875,106.875
161260.8,9.448,37.121,107.101,107.101
161262.0,8.957,37.121,107.169,107.169
161263.19999999998,8.957,37.121,107.285,107.285
161264.4,9.448,36.974,107.653,107.653
161265.6,9.448,36.974,107.653,107.653
161266.8,9.448,37.121,109.144,107.653
161268.0,9.027,36.974,108.686,107.653
161269.19999999998,9.027,37.121,107.592,107.592
161270.4,9.027,37.121,105.864,107.592
161271.6,9.027,37.035,107.836,107.836
161272.8,9.027,36.998,106.788,106.788
161274.0,9.027,37.121,106.854,106.854
161275.19999999998,8.816,37.121,106.854,106.854
161276.4,9.027,36.998,106.441,106.788
161277.6,9.167,36.974,106.51,106.814
161278.8,9.167,36.998,106.732,106.732
161280.0,9.167,37.121,106.814,106.814
161281.19999999998,9.167,37.121,107.317,106.814
161282.4,8.957,37.121,106.011,106.732
161283.6,9.097,37.072,106.992,106.992
161284.8,9.097,37.121,106.723,106.723
161286.0,9.097,37.121,106.332,106.332
161287.19999999998,8.886,36.974,106.395,106.395
161288.4,8.886,37.121,106.511,106.511
161289.6,9.027,36.998,106.505,106.505
161290.8,8.395,37.121,106.304,106.304
161292.0,8.395,37.121,106.639,106.639
161293.19999999998,8.324,37.121,106.423,106.423
161294.4,8.324,37.121,106.447,106.447
161295.6,8.324,37.121,107.073,107.073
161296.8,8.324,36.998,106.84,106.84
161298.0,8.324,37.121,106.742,106.742
161299.19999999998,8.957,37.121,106.842,106.842
161300.4,9.167,36.974,106.988,106.988
161301.6,9.097,37.121,107.161,107.161
161302.8,9.027,37.121,107.711,107.711
161304.0,9.167,36.998,107.94,107.94
161305.19999999998,9.167,37.121,107.715,107.715
161306.4,8.957,37.121,107.097,107.097
161307.6,8.957,37.121,106.922,106.922
161308.8,9.167,36.998,106.636,106.636
161310.0,9.167,37.121,106.603,106.603
161311.19999999998,9.027,37.121,106.483,106.483
161312.4,9.097,37.011,106.403,106.403
161313.6,9.097,37.121,106.392,106.392
161314.8,8.957,37.121,106.388,106.388
161316.0,9.097,37.072,106.362,106.362
161317.19999999998,9.097,37.121,106.372,106.372
161318.4,9.097,37.023,106.384,106.384
161319.6,9.097,37.121,106.475,106.475
161320.8,8.957,37.121,106.32,106.32
161322.0,8.957,37.121,106.507,106.507
161323.19999999998,9.167,36.998,106.477,106.477
161324.4,9.167,37.121,106.352,106.352
161325.6,8.957,37.121,106.348,106.348
161326.8,8.957,37.035,106.438,106.438
161328.0,9.167,36.998,106.421,106.421
161329.19999999998,9.027,37.011,106.363,106.363
161330.4,9.027,37.121,106.28,106.28
161331.6,9.027,37.121,106.328,106.328
161332.8,9.027,37.121,106.308,106.308
161334.0,9.167,36.974,106.383,106.323
161335.19999999998,8.957,37.121,106.308,106.308
161336.4,9.167,36.974,106.323,106.323
161337.6,9.027,37.011,106.375,106.308
161338.8,9.097,37.011,106.204,106.308
161340.0,9.027,37.011,106.295,106.295
161341.19999999998,9.027,37.121,106.296,106.296
161342.4,9.027,37.084,106.371,106.371
161343.6,9.027,37.121,106.228,106.228
161344.8,9.027,37.084,106.455,106.262
161346.0,9.167,36.998,106.206,106.206
161347.19999999998,9.097,36.998,106.262,106.262
161348.4,9.027,37.121,106.244,106.244
161349.6,9.027,37.121,106.308,106.308
161350.8,9.097,36.998,106.302,106.302
161352.0,9.097,37.121,106.288,106.288
161353.19999999998,8.816,37.121,106.34,106.34
161354.4,8.816,37.121,106.388,106.388
161355.6,9.027,37.023,106.225,106.225
161356.8,9.167,36.974,106.307,106.307
161358.0,8.324,37.109,106.498,106.498
161359.19999999998,8.324,37.121,106.276,106.276
161360.4,8.395,37.121,106.252,106.252
161361.6,8.816,37.121,106.511,106.511
161362.8,9.027,37.084,106.387,106.387
161364.0,8.395,37.121,106.276,106.276
161365.19999999998,8.886,37.035,106.505,106.505
161366.4,9.027,37.158,106.452,106.452
161367.6,8.886,37.121,106.34,106.34
161368.8,8.886,37.035,106.505,106.372
161370.0,8.816,37.121,106.356,106.356
161371.19999999998,8.816,37.121,106.372,106.372
161372.4,8.886,37.023,106.348,106.348
161373.6,8.324,37.121,106.368,106.368
161374.8,8.324,36.974,106.426,106.426
161376.0,8.184,37.121,106.415,106.415
161377.19999999998,8.184,37.109,106.442,106.442
161378.4,8.395,37.121,106.336,106.336
161379.6,8.395,37.121,106.216,106.408
161380.8,8.395,37.121,106.479,106.479
161382.0,8.324,37.121,106.368,106.368
161383.19999999998,8.324,37.121,106.348,106.348
161384.4,8.605,37.035,106.43,106.43
161385.6,8.605,37.158,106.408,106.408
161386.8,8.605,37.109,106.486,106.486
161388.0,8.605,37.084,106.523,106.523
161389.19999999998,8.886,36.974,106.486,106.486
161390.4,8.886,37.109,106.601,106.601
161391.6,8.886,37.035,106.501,106.501
161392.8,8.886,36.998,106.557,106.557
161394.0,8.886,37.109,106.709,106.709
161395.19999999998,8.605,37.011,106.53,106.53
161396.4,8.395,37.121,106.611,106.611
161397.6,8.605,37.035,106.728,106.728
161398.8,8.535,37.121,106.75,106.75
161400.0,8.465,37.097,106.971,106.971
161401.19999999998,8.114,37.121,106.97,106.97
161402.4,8.114,36.998,107.333,107.333
161403.6,8.184,37.011,107.415,107.415
161404.8,8.184,37.121,107.572,107.572
161406.0,8.184,37.097,108.0,108.0
161407.19999999998,8.324,37.084,108.287,108.287
161408.4,8.605,37.023,108.202,108.202
161409.6,8.605,37.121,107.819,107.819
161410.8,8.254,37.158,107.688,107.688
161412.0,8.324,37.097,107.645,107.645
161413.19999999998,8.395,37.121,108.304,108.304
161414.4,8.676,37.121,108.609,108.609
161415.6,8.886,37.023,108.741,108.741
161416.8,9.097,36.998,110.2,110.2
161418.0,9.097,37.121,110.31,110.31
161419.19999999998,9.097,37.109,109.231,109.231
161420.4,9.027,37.121,107.89,107.89
161421.6,9.097,37.023,107.141,107.141
161422.8,9.167,36.998,106.855,106.855
161424.0,9.097,37.121,106.806,106.806
161425.19999999998,8.816,37.035,106.808,106.808
161426.4,9.167,36.998,106.776,106.776
161427.6,9.027,37.121,106.766,106.766
161428.8,9.167,36.998,106.704,106.704
161430.0,8.324,37.109,106.689,106.689
161431.19999999998,9.167,36.998,106.66,106.66
161432.4,8.324,37.121,106.719,106.719
161433.6,8.395,37.121,106.727,106.727
161434.8,8.254,37.121,106.587,106.587
161436.0,8.254,36.998,106.589,106.589
161437.19999999998,8.184,37.121,106.459,106.459
161438.4,8.395,37.121,106.519,106.519
161439.6,8.395,36.998,106.433,106.433
161440.8,8.254,37.121,106.471,106.471
161442.0,8.324,37.084,106.694,106.694
161443.19999999998,8.324,36.998,106.569,106.569
161444.4,8.254,37.121,106.439,106.439
161445.6,8.395,37.121,106.583,106.583
161446.8,8.395,37.121,106.651,106.651
161448.0,8.395,37.121,106.511,106.511
161449.19999999998,8.395,37.121,106.539,106.539
161450.4,8.324,37.109,106.805,106.805
161451.6,8.324,37.121,106.667,106.667
161452.8,8.324,37.121,106.531,106.531
161454.0,8.324,36.974,106.646,106.646
161455.19999999998,8.324,36.974,106.801,106.801
161456.4,8.395,37.121,106.543,106.543
161457.6,8.395,36.974,106.904,106.904
161458.8,8.395,36.974,107.231,107.231
161460.0,8.324,37.109,107.192,107.192
161461.19999999998,8.324,37.121,107.456,107.456
161462.4,8.324,37.109,107.666,107.666
161463.6,8.324,36.974,107.999,107.999
161464.8,8.324,37.121,107.823,107.823
161466.0,8.324,36.974,107.772,107.772
161467.19999999998,8.324,37.084,107.905,107.905
161468.4,8.324,37.121,107.914,107.914
161469.6,8.324,36.998,108.384,108.384
161470.8,8.324,37.084,108.299,108.299
161472.0,8.324,36.974,107.772,107.772
161473.19999999998,8.324,36.974,108.879,108.879
161474.4,8.324,37.035,108.525,108.525
161475.6,8.324,36.974,108.077,108.077
161476.8,8.324,37.121,107.6,107.6
161478.0,8.324,37.121,107.488,107.488
161479.19999999998,8.395,37.109,107.698,107.698
161480.4,8.395,37.121,108.215,107.698
161481.6,8.395,37.121,107.743,107.743
161482.8,8.395,36.974,107.454,107.454
161484.0,8.395,37.109,107.802,107.802
161485.19999999998,8.395,37.121,107.101,107.101
161486.4,8.395,36.974,107.382,107.382
161487.6,8.395,37.109,107.423,107.423
161488.8,8.957,37.121,107.105,107.105
161490.0,8.957,37.121,107.277,107.277
161491.19999999998,8.957,37.121,107.368,107.368
161492.4,9.027,37.121,106.962,106.962
161493.6,8.957,37.121,106.874,106.874
161494.8,8.957,37.121,107.121,107.121
161496.0,8.957,37.109,107.0,107.0
161497.19999999998,9.167,36.974,107.068,107.068
161498.4,9.027,37.121,107.01,107.117
161499.6,9.167,36.974,107.131,107.131
161500.8,9.167,37.084,107.117,107.117
161502.0,9.167,37.035,107.131,107.131
161503.19999999998,9.167,36.974,107.231,107.131
161504.4,9.167,37.097,107.126,107.126
161505.6,9.167,36.974,107.064,107.064
161506.8,9.167,36.974,107.426,107.426
161508.0,9.167,37.035,107.677,107.677
161509.19999999998,9.167,36.974,108.007,108.007
161510.4,9.097,37.121,107.945,107.945
161511.6,9.097,37.121,109.958,107.945
161512.8,9.097,37.084,111.274,107.945
161514.0,9.167,37.023,113.338,107.945
161515.19999999998,9.378,36.974,114.185,107.945
161516.4,9.378,37.097,112.526,107.945
161517.6,9.167,37.121,110.708,107.945
161518.8,8.957,37.097,106.931,106.931
161520.0,8.957,37.084,105.817,105.817
161521.19999999998,8.957,37.097,105.587,105.587
161522.4,9.167,37.121,105.885,105.885
161523.6,9.167,37.097,105.504,105.504
161524.8,9.167,37.097,105.619,105.619
161526.0,9.167,37.109,105.776,105.776
161527.19999999998,9.167,37.084,106.005,106.005
161528.4,9.308,36.961,106.039,106.039
161529.6,9.308,37.035,106.015,106.015
161530.8,9.167,36.974,106.044,106.044
161532.0,9.167,37.035,106.318,106.318
161533.19999999998,9.167,37.035,106.545,106.545
161534.4,9.167,37.084,106.451,106.451
161535.6,9.167,37.097,106.425,106.425
161536.8,9.308,37.035,106.697,106.535
161538.0,9.308,37.084,106.535,106.535
161539.19999999998,9.308,36.974,106.535,106.535
161540.4,9.308,36.974,106.535,106.535
161541.6,9.308,36.925,106.831,106.535
161542.8,9.308,37.084,106.714,106.535
161544.0,8.957,37.097,106.516,106.516
161545.19999999998,9.167,37.109,106.709,106.709
161546.4,9.167,37.084,107.049,107.049
161547.6,9.378,37.011,106.917,106.917
161548.8,9.448,37.011,106.917,106.917
161550.0,9.448,37.023,107.113,107.113
161551.19999999998,9.448,37.035,107.226,107.226
161552.4,9.448,36.925,107.161,107.161
161553.6,9.448,37.035,107.254,107.254
161554.8,8.957,37.097,107.194,107.194
161556.0,9.308,37.097,107.122,107.122
161557.19999999998,9.308,37.072,107.183,107.183
161558.4,9.237,37.097,107.645,107.215
161559.6,9.237,37.097,108.219,107.215
161560.8,9.237,37.072,106.988,107.215
161562.0,9.237,37.072,107.215,107.215
161563.19999999998,9.448,36.925,108.511,107.215
161564.4,9.237,37.097,109.346,107.215
161565.6,8.605,37.072,109.194,107.215
161566.8,8.746,37.06,108.432,107.215
161568.0,8.957,37.084,107.488,107.488
161569.19999999998,8.605,37.072,106.458,106.458
161570.4,8.605,37.072,105.959,105.959
161571.6,8.605,36.925,105.704,105.704
161572.8,8.746,37.035,106.103,106.103
161574.0,8.957,37.072,106.107,106.107
161575.19999999998,8.957,36.925,106.365,106.365
161576.4,8.957,36.925,106.811,106.811
161577.6,8.957,37.072,106.796,106.796
161578.8,8.886,37.06,106.891,106.891
161580.0,8.886,37.072,106.892,106.892
161581.19999999998,8.746,37.072,106.92,106.92
161582.4,8.746,36.925,106.723,106.914
161583.6,8.746,36.925,106.914,106.914
161584.8,8.746,37.072,106.914,106.914
161586.0,8.746,37.097,106.914,106.914
161587.19999999998,8.886,37.035,106.914,106.914
161588.4,8.886,37.023,107.552,107.552
161589.6,8.886,37.072,107.765,107.765
161590.8,8.886,37.097,108.059,108.059
161592.0,8.886,37.072,108.201,108.201
161593.19999999998,8.886,37.097,108.719,108.719
161594.4,8.886,37.097,109.161,109.161
161595.6,8.886,37.072,109.704,109.704
161596.8,8.886,37.072,109.704,109.704
161598.0,8.886,37.072,109.704,109.704
161599.19999999998,8.886,36.925,112.759,109.704
161600.4,8.886,37.072,110.476,110.476
161601.6,8.886,37.072,110.476,110.476
161602.8,8.816,37.072,114.328,110.476
161604.0,8.816,37.072,114.328,110.476
161605.19999999998,8.816,37.072,114.328,110.476
161606.4,8.746,37.072,114.328,110.476
161607.6,8.746,36.925,114.847,110.476
161608.8,8.746,37.035,106.689,110.476
161610.0,8.746,37.084,106.316,110.476
161611.19999999998,8.816,37.035,106.645,110.476
161612.4,8.816,37.097,106.843,110.476
161613.6,8.816,37.072,106.856,110.476
161614.8,8.816,36.925,106.902,110.476
161616.0,9.378,37.097,107.007,110.476
161617.19999999998,9.729,36.937,107.218,110.476
161618.4,9.448,37.023,107.265,110.476
161619.6,9.448,37.097,107.19,110.476
161620.8,9.448,36.925,107.07,110.476
161622.0,9.237,37.072,107.083,110.476
161623.19999999998,9.589,36.937,107.346,110.476
161624.4,9.589,36.925,107.296,110.476
